wick_idx,entry,day,mfe_pct,mae_pct,direction
12,E1,9,0.6986604991808845,1.7747582795284371,down
12,E1,10,0.5336320709260851,0.9052070283640049,down
12,E2,0,1.0583533173461237,0.09272581934453093,down
12,E2,1,2.9496402877697916,-1.6698641087130377,down
12,E2,2,2.8195843325339656,-0.8121502797761856,down
12,E2,3,1.2342126298960876,-0.48601119104715645,down
12,E2,4,1.0951239008793003,-0.016003197442045987,down
12,E2,5,0.540367705835331,0.3373301358912892,down
12,E2,6,-0.2941646682653928,1.0459952038369253,down
12,E2,7,-1.0087929656274892,1.7745803357314187,down
12,E2,8,1.1558752997601947,1.306155075939242,down
12,E2,9,0.9916067146282952,0.44060751398880443,down
13,E1,0,1.928441327481865,1.0656648230867378,up
13,E1,1,1.1133188871765534,0.9330841762431041,up
13,E1,2,1.445789101756754,-0.6830633153669006,up
13,E1,3,1.9249210546215985,-0.8248520833496285,up
13,E1,4,2.2851134179763424,-1.3903773993267172,up
13,E1,5,3.007535339628099,-2.241110007223085,up
13,E1,6,3.750264020464525,-2.9696109185826,up
13,E1,7,3.27274552599395,-0.7629213571043001,up
13,E1,8,2.390395652593395,-0.9303787813597676,up
13,E1,9,2.428531941912893,-0.8264818393034514,up
13,E1,10,2.6713655790327375,0.4284302451413643,up
13,E2,0,1.7966429848884986,0.2635896762761059,up
13,E2,1,2.131360034128014,-1.3634797446962026,up
13,E2,2,2.6137299620982124,-1.506226721577756,up
13,E2,3,2.976356506472835,-2.075573859254759,up
13,E2,4,3.703660557533585,-2.93205572054408,up
13,E2,5,4.451408600915548,-3.6654798431423883,up
13,E2,6,3.970663035096056,-1.443877467307653,up
13,E2,7,3.082350238732004,-1.6124665693143199,up
13,E2,8,3.1207442532036,-1.5078674914269679,up
13,E2,9,3.3652189607363754,-0.24447470753277584,up
14,E1,0,0.6481940375005526,1.1639228210800885,up
14,E1,1,1.0128968014916266,1.0314738485324233,up
14,E1,2,1.3450368186977948,-0.5830685439307219,up
14,E1,3,1.8236929150626795,-0.7247164924451125,up
14,E1,4,2.1835275484094088,-1.2896801491634302,up
14,E1,5,2.9052319867769136,-2.1395678402497733,up
14,E1,6,3.6472230163914383,-2.8673452308926586,up
14,E1,7,3.170178775992391,-0.6628472735537705,up
14,E1,8,2.2887052205246845,-0.8301383851612878,up
14,E1,9,2.326803634263044,-0.7263446297843569,up
14,E1,10,2.569396097810678,0.527321121434944,up
14,E2,0,1.7966429848884986,0.2635896762761059,up
14,E2,1,2.131360034128014,-1.3634797446962026,up
14,E2,2,2.6137299620982124,-1.506226721577756,up
14,E2,3,2.976356506472835,-2.075573859254759,up
14,E2,4,3.703660557533585,-2.93205572054408,up
14,E2,5,4.451408600915548,-3.6654798431423883,up
14,E2,6,3.970663035096056,-1.443877467307653,up
14,E2,7,3.082350238732004,-1.6124665693143199,up
14,E2,8,3.1207442532036,-1.5078674914269679,up
14,E2,9,3.3652189607363754,-0.24447470753277584,up
15,E1,0,1.0314794661011357,0.7875382414560567,up
15,E1,1,1.3975710802006982,0.6545848807105096,up
15,E1,2,1.7309759430413822,-0.9661059635833608,up
15,E1,3,2.211454843171421,-1.1082933315595302,up
15,E1,4,2.57265978795778,-1.6754084659012651,up
15,E1,5,3.297112599484167,-2.5285326737582823,up
15,E1,6,4.041929257044859,-3.2590815643944455,up
15,E1,7,3.563068351102119,-1.0461885041676413,up
15,E1,8,2.6782379945239856,-1.2141166887601906,up
15,E1,9,2.7164814934968926,-1.109927669122473,up
15,E1,10,2.9599977903756196,0.14851225434475623,up
15,E2,0,1.7966429848884986,0.2635896762761059,up
15,E2,1,2.131360034128014,-1.3634797446962026,up
15,E2,2,2.6137299620982124,-1.506226721577756,up
15,E2,3,2.976356506472835,-2.075573859254759,up
15,E2,4,3.703660557533585,-2.93205572054408,up
15,E2,5,4.451408600915548,-3.6654798431423883,up
15,E2,6,3.970663035096056,-1.443877467307653,up
15,E2,7,3.082350238732004,-1.6124665693143199,up
15,E2,8,3.1207442532036,-1.5078674914269679,up
15,E2,9,3.3652189607363754,-0.24447470753277584,up
16,E1,0,0.4543475939781822,0.2849938812552894,up
16,E1,1,1.9111837512422272,0.1513670671911962,up
16,E1,2,2.2462774214213668,-1.4775331192457115,up
16,E1,3,2.7291901081662715,-1.6204407138809285,up
16,E1,4,3.0922246770206305,-2.1904284763915074,up
16,E1,5,3.8203470847672003,-3.0478740442028083,up
16,E1,6,4.5689364882511985,-3.7821234097423524,up
16,E1,7,4.0876499913762645,-1.5580213047299152,up
16,E1,8,3.1983376725773476,-1.7268001018422015,up
16,E1,9,3.2367748876861357,-1.6220833299112165,up
16,E1,10,3.4815246761993235,-0.35726898658805134,up
16,E2,0,1.7966429848884986,0.2635896762761059,up
16,E2,1,2.131360034128014,-1.3634797446962026,up
16,E2,2,2.6137299620982124,-1.506226721577756,up
16,E2,3,2.976356506472835,-2.075573859254759,up
16,E2,4,3.703660557533585,-2.93205572054408,up
16,E2,5,4.451408600915548,-3.6654798431423883,up
16,E2,6,3.970663035096056,-1.443877467307653,up
16,E2,7,3.082350238732004,-1.6124665693143199,up
16,E2,8,3.1207442532036,-1.5078674914269679,up
16,E2,9,3.3652189607363754,-0.24447470753277584,up
17,E1,0,0.051620714662252196,0.7401871859679475,up
17,E1,1,0.3805999646186023,0.3741171382224179,up
17,E1,2,0.8547009925336149,0.23381716397633195,up
17,E1,3,1.2111113064201373,-0.3257700896258742,up
17,E1,4,1.9259477384208448,-1.1675699351023896,up
17,E1,5,2.660877706963019,-1.8884215269184685,up
17,E1,6,2.188373195996308,0.2950976124976098,up
17,E1,7,1.3152880689063042,0.12939850498283165,up
17,E1,8,1.3530239240483606,0.2322045205941945,up
17,E1,9,1.5933077879870596,1.4739399248411442,up
17,E1,10,-0.8063055646356377,3.1656028327048626,up
17,E2,0,0.01767494175303505,0.7343134891941914,up
17,E2,1,0.4900618622961323,0.5945207680565671,up
17,E2,2,0.845183578372297,0.03695669639270799,up
17,E2,3,1.5574355266329147,-0.8017996304330375,up
17,E2,4,2.2897083634610746,-1.5200449907608133,up
17,E2,5,1.818912187675735,0.6555796577488617,up
17,E2,6,0.9489836908491924,0.49047963364666325,up
17,E2,7,0.9865831123965592,0.5929139551699292,up
17,E2,8,1.225998232505824,1.8301598778822183,up
17,E2,9,-1.1649393428135293,3.515706595966899,up
18,E1,0,2.4265781492821645,0.4609277346657873,down
18,E1,1,-0.06829497601122969,0.8269520611081759,down
18,E1,2,2.0762179534694507,0.36288833264594944,down
18,E1,3,1.9134788814575248,-0.49460007209617807,down
18,E1,4,2.0144483786912053,-0.4575383272292239,down
18,E1,5,3.234001521748896,-0.2215468748713035,down
18,E1,6,4.895444699758676,-2.578293727949043,down
18,E1,7,5.79981462792225,-4.208060200944348,down
18,E1,8,5.1646966923818125,-3.162728935466314,down
18,E1,9,4.1668804844255,-2.362892133850538,down
18,E1,10,3.226082345495282,-2.2741973598099863,down
18,E2,0,0.5743870581940784,0.179397601737322,down
18,E2,1,2.7051269946180803,-0.2816857079910738,down
18,E2,2,2.5434331035785136,-1.1336669499260479,down
18,E2,3,2.64375413086584,-1.0968432316746966,down
18,E2,4,3.855474774179334,-0.8623674188776662,down
18,E2,5,5.506247442797345,-3.203978220501686,down
18,E2,6,6.404809114657106,-4.823277625657019,down
18,E2,7,5.773770182230203,-3.7846599313882963,down
18,E2,8,4.782362383155507,-2.989960028955402,down
18,E2,9,3.8476064583136695,-2.9018348912598833,down
19,E1,0,2.288622505321458,0.9170494374469703,down
19,E1,1,0.8854408399084595,0.5483091400860923,down
19,E1,2,0.9874685914568878,0.5857593265368128,down
19,E1,3,2.219803786629964,0.8242241889793988,down
19,E1,4,3.8986604356384955,-1.5572235648096309,down
19,E1,5,4.812509002448674,-3.204071507450042,down
19,E1,6,4.170734439767626,-2.147784197301678,down
19,E1,7,3.162460189171453,-1.3395643615063302,down
19,E1,8,2.2118016100379383,-1.2499399836755691,down
19,E1,9,2.7431461357489213,-1.1699182177552387,down
19,E1,10,4.042715618648285,-1.4435926572027742,down
19,E2,0,1.0248357865464868,0.4068977641399267,down
19,E2,1,1.1267200460277234,0.444295280561278,down
19,E2,2,2.3573220821147176,0.6824247654664272,down
19,E2,3,4.033817583225456,-1.6956737146601482,down
19,E2,4,4.946380911284788,-3.3402055265218853,down
19,E2,5,4.305508941842076,-2.285403781304449,down
19,E2,6,3.2986527304981514,-1.4783206277668568,down
19,E2,7,2.3493311598024715,-1.3888222978696287,down
19,E2,8,2.8799284013360795,-1.3089130747470958,down
19,E2,9,4.177670166690651,-1.5822026178261641,down
20,E1,0,3.155343834547777,0.12614736003452304,up
20,E1,1,0.3884010822115488,1.279731770876564,up
20,E1,2,1.4838913140903183,0.6141384633259823,up
20,E1,3,2.3221073248460518,-0.43155675801285087,up
20,E1,4,2.4150580111872713,-1.4174979667037302,up
20,E1,5,2.4980496954205114,-0.8664331833950283,up
20,E1,6,2.2142181353428247,0.48136836688964857,up
20,E1,7,0.6655933075505819,1.0041993792222133,up
20,E1,8,0.2456553853303929,1.5154281540989585,up
20,E1,9,1.2118445731737566,0.29047089481633936,up
20,E1,10,0.5552143675203789,0.28549139376234955,up
20,E2,0,0.7663984272171255,0.9080155278985763,up
20,E2,1,1.8660135619199831,0.23991602938972267,up
20,E2,2,2.7073857483214208,-0.8097165991902857,up
20,E2,3,2.8006864264174114,-1.7993702204228443,up
20,E2,4,2.8839906032888396,-1.246230485996571,up
20,E2,5,2.5990903183885488,0.10664600723081503,up
20,E2,6,1.044634377967708,0.6314456606854396,up
20,E2,7,0.6231152429982855,1.144599390213426,up
20,E2,8,1.5929424701354395,-0.08497026040885539,up
20,E2,9,0.9338398227287146,-0.08996851102113654,up
21,E1,0,0.6088430336838182,0.057593259943068686,up
21,E1,1,1.4398314985766236,0.4344177321419733,up
21,E1,2,1.5319807144855186,-0.543022165177462,up
21,E1,3,1.6142568001184683,0.0032910434253150037,up
21,E1,4,1.3328725872537739,1.3394711293215635,up
21,E1,5,-0.2023991706570598,1.8577940135920221,up
21,E1,6,-0.6187161639597819,2.3646147010909813,up
21,E1,7,0.3391420249790067,1.1502196771486415,up
21,E1,8,-0.31182636454887724,1.1452831120106688,up
21,E1,9,0.4344177321419733,1.3954024123348336,up
21,E1,10,0.04936565137976247,1.425021803162706,up
21,E2,0,1.4682160845376557,0.4065575929156786,up
21,E2,1,1.5603910853606378,-0.5711558086710385,up
21,E2,2,1.6426901932383084,-0.024689732363316154,up
21,E2,3,1.3612272442966689,1.3118642393916455,up
21,E2,4,-0.17447410870065272,1.830332159199395,up
21,E2,5,-0.5909075945616615,2.3372946637258343,up
21,E2,6,0.36721861935016537,1.1225598314514167,up
21,E2,7,-0.28393192217794866,1.117621884978761,up
21,E2,8,0.46252098627251853,1.3678111729268765,up
21,E2,9,0.07736116140501487,1.3974388517628484,up
22,E1,0,0.057593259943068686,0.6088430336838182,down
22,E1,1,0.4344177321419733,1.4398314985766236,down
22,E1,2,-0.543022165177462,1.5319807144855186,down
22,E1,3,0.0032910434253150037,1.6142568001184683,down
22,E1,4,1.3394711293215635,1.3328725872537739,down
22,E1,5,1.8577940135920221,-0.2023991706570598,down
22,E1,6,2.3646147010909813,-0.6187161639597819,down
22,E1,7,1.1502196771486415,0.3391420249790067,down
22,E1,8,1.1452831120106688,-0.31182636454887724,down
22,E1,9,1.3954024123348336,0.4344177321419733,down
22,E1,10,1.425021803162706,0.04936565137976247,down
22,E2,0,0.4065575929156786,1.4682160845376557,down
22,E2,1,-0.5711558086710385,1.5603910853606378,down
22,E2,2,-0.024689732363316154,1.6426901932383084,down
22,E2,3,1.3118642393916455,1.3612272442966689,down
22,E2,4,1.830332159199395,-0.17447410870065272,down
22,E2,5,2.3372946637258343,-0.5909075945616615,down
22,E2,6,1.1225598314514167,0.36721861935016537,down
22,E2,7,1.117621884978761,-0.28393192217794866,down
22,E2,8,1.3678111729268765,0.46252098627251853,down
22,E2,9,1.3974388517628484,0.07736116140501487,down
23,E1,0,0.360947266484724,1.288816062517425,up
23,E1,1,-0.057719790275933505,1.813473731869068,up
23,E1,2,0.905545402373781,0.5922235821087186,up
23,E1,3,0.25090236816621614,0.5872591506056322,up
23,E1,4,1.0013589303834451,0.8387903467622325,up
23,E1,5,0.6141332731423531,0.8685769357807882,up
23,E1,6,0.776304702243324,0.7560498217107182,up
23,E1,7,2.073676135051073,-1.1089216129504098,up
23,E1,8,1.8684796329233158,0.05275535877284717,up
23,E1,9,0.6654323986743017,0.34896643845726216,up
23,E1,10,0.9302020788391324,1.0439868488899895,up
23,E2,0,0.9316899937330345,0.8414455817839931,up
23,E2,1,1.904491330687271,-0.39189471485273064,up
23,E2,2,1.243367453519959,-0.3969082932943388,up
23,E2,3,2.0012533946104067,-0.14288698558596502,up
23,E2,4,1.6101942761646109,-0.11280551493627816,up
23,E2,5,1.7739711719239621,-0.22644662627951004,up
23,E2,6,3.0841863379987533,-2.1098809275120116,up
23,E2,7,2.87695842907876,-0.9367035721746427,up
23,E2,8,1.662001253394619,-0.6375600584917576,up
23,E2,9,1.9293921036139476,0.06434092333402815,up
24,E1,0,0.8369756508662972,0.11154167114211537,down
24,E1,1,1.9523923622873383,-0.19912253885367012,down
24,E1,2,0.7328700911336675,0.7627797836917791,down
24,E1,3,0.7279126835273563,0.10906296733895975,down
24,E1,4,0.9790880022473506,0.8584577504936834,down
24,E1,5,1.0088324478852555,0.47177995720105065,down
24,E1,6,0.8964645421420883,0.6337219390073678,down
24,E1,7,-0.9658682486305206,1.9292577934578856,down
