method,datetime,date,time_et,open,high,low,close,volume,body_pct,wick_pct,ratio,direction,extreme,touched,days_to_touch
sip,2025-12-09T11:45:00-04:00,2025-12-09,11:45,54.445,54.445,53.645,54.365,285195,0.147,1.3234,9.0,down,53.645,False,
sip,2025-12-26T10:58:00-04:00,2025-12-26,10:58,68.12,68.67,68.11,68.225,2433982,0.154,0.6528,4.24,up,68.67,True,0
sip,2026-01-26T14:12:00-04:00,2026-01-26,14:12,104.44,104.72,99.5,104.545,1381449,0.1005,4.7276,47.05,down,99.5,True,0
sip,2026-01-28T15:41:00-04:00,2026-01-28,15:41,103.1,103.23,102.31,102.9475,866221,0.148,0.6188,4.18,down,102.31,True,1
sip,2026-01-30T10:30:00-04:00,2026-01-30,10:30,89.33,89.5,88.6,89.41,4306149,0.0895,0.8168,9.13,down,88.6,True,0
sip,2026-01-30T14:41:00-04:00,2026-01-30,14:41,70,70.5399,69.12,70.29,3027781,0.4134,1.2545,3.03,down,69.12,True,1
sip,2026-02-02T10:05:00-04:00,2026-02-02,10:05,73.95,76.2431,70.091,74.18,104830,0.3105,2.7855,8.97,up,76.2431,True,1
sip,2026-02-02T10:05:00-04:00,2026-02-02,10:05,73.95,76.2431,70.091,74.18,104830,0.3105,5.2103,16.78,down,70.091,True,0
sip,2026-05-12T10:55:00-04:00,2026-05-12,10:55,76.65,76.71,75.6945,76.57,1125213,0.1044,1.1428,10.94,down,75.6945,True,0
