Date,Open,High,Low,Close,Volume
10/17/2024,44.2255,44.2255,44.2255,44.2255,0
10/18/2024,49.1738,49.1738,49.1738,49.1738,0
10/21/2024,50.8641,50.8641,50.8641,50.8641,0
10/22/2024,44.1009,44.1009,44.1009,44.1009,0
10/23/2024,48.3193,48.3193,48.3193,48.3193,0
10/24/2024,43.8673,43.8673,43.8673,43.8673,0
10/25/2024,47.3789,47.3789,47.3789,47.3789,0
10/28/2024,49.5137,49.5137,49.5137,49.5137,0
10/29/2024,34.1818,34.1818,34.1818,34.1818,0
10/30/2024,31.8330,31.8330,31.8330,31.8330,0
10/31/2024,35.2383,35.2383,35.2383,35.2383,0
11/01/2024,35.9798,35.9798,35.9798,35.9798,0
11/04/2024,38.8964,38.8964,38.8964,38.8964,0
11/05/2024,42.5525,42.5525,42.5525,42.5525,0
11/06/2024,49.7080,49.7080,49.7080,49.7080,0
11/07/2024,46.4242,46.4242,46.4242,46.4242,0
11/08/2024,55.4491,55.4491,55.4491,55.4491,0
11/11/2024,64.8158,64.8158,64.8158,64.8158,0
11/12/2024,59.3864,59.3864,59.3864,59.3864,0
11/13/2024,57.7097,57.7097,57.7097,57.7097,0
11/14/2024,53.3967,53.3967,53.3967,53.3967,0
11/15/2024,50.2593,50.2593,50.2593,50.2593,0
11/18/2024,52.0897,52.0897,52.0897,52.0897,0
11/19/2024,48.1174,48.1174,48.1174,48.1174,0
11/20/2024,44.7628,44.7628,44.7628,44.7628,0
11/21/2024,52.1255,52.1255,52.1255,52.1255,0
11/22/2024,58.9742,58.9742,58.9742,58.9742,0
11/25/2024,53.1028,53.1028,53.1028,53.1028,0
11/26/2024,52.9577,52.9577,52.9577,52.9577,0
11/27/2024,50.9172,50.9172,50.9172,50.9172,0
11/29/2024,51.8017,51.8017,51.8017,51.8017,0
12/02/2024,45.4039,45.4039,45.4039,45.4039,0
12/03/2024,41.5792,41.5792,41.5792,41.5792,0
12/04/2024,52.4307,52.4307,52.4307,52.4307,0
12/05/2024,54.6713,54.6713,54.6713,54.6713,0
12/06/2024,60.1984,60.1984,60.1984,60.1984,0
12/09/2024,58.9139,58.9139,58.9139,58.9139,0
12/10/2024,47.4606,47.4606,47.4606,47.4606,0
12/11/2024,52.9574,52.9574,52.9574,52.9574,0
12/12/2024,47.4446,47.4446,47.4446,47.4446,0
12/13/2024,54.1773,54.1773,54.1773,54.1773,0
12/16/2024,54.1373,54.1373,54.1373,54.1373,0
12/17/2024,52.7172,52.7172,52.7172,52.7172,0
12/18/2024,31.1389,31.1389,31.1389,31.1389,0
12/19/2024,37.3572,37.3572,37.3572,37.3572,0
12/20/2024,36.5357,36.5357,36.5357,36.5357,0
12/23/2024,40.5894,40.5894,40.5894,40.5894,0
12/24/2024,42.2047,42.2047,42.2047,42.2047,0
12/26/2024,43.7847,43.7847,43.7847,43.7847,0
12/27/2024,38.2834,38.2834,38.2834,38.2834,0
12/30/2024,31.1990,31.1990,31.1990,31.1990,0
12/31/2024,31.3878,31.3878,31.3878,31.3878,0
01/02/2025,36.5767,36.5767,36.5767,36.5767,0
01/03/2025,39.0153,39.0153,39.0153,39.0153,0
01/06/2025,43.7683,43.7683,43.7683,43.7683,0
01/07/2025,34.9990,34.9990,34.9990,34.9990,0
01/08/2025,37.5365,37.5365,37.5365,37.5365,0
01/10/2025,31.9837,31.9837,31.9837,31.9837,0
01/13/2025,33.3856,33.3856,33.3856,33.3856,0
01/14/2025,37.0829,37.0829,37.0829,37.0829,0
01/15/2025,44.0977,44.0977,44.0977,44.0977,0
01/16/2025,41.4425,41.4425,41.4425,41.4425,0
01/17/2025,54.3909,54.3909,54.3909,54.3909,0
01/21/2025,45.0900,45.0900,45.0900,45.0900,0
01/22/2025,44.5120,44.5120,44.5120,44.5120,0
01/23/2025,44.6193,44.6193,44.6193,44.6193,0
01/24/2025,40.3918,40.3918,40.3918,40.3918,0
01/27/2025,43.6816,43.6816,43.6816,43.6816,0
01/28/2025,37.1905,37.1905,37.1905,37.1905,0
01/29/2025,46.9195,46.9195,46.9195,46.9195,0
01/30/2025,41.8363,41.8363,41.8363,41.8363,0
01/31/2025,41.8301,41.8301,41.8301,41.8301,0
02/03/2025,46.4037,46.4037,46.4037,46.4037,0
02/04/2025,27.7963,27.7963,27.7963,27.7963,0
02/05/2025,30.9326,30.9326,30.9326,30.9326,0
02/06/2025,30.7097,30.7097,30.7097,30.7097,0
02/07/2025,31.2038,31.2038,31.2038,31.2038,0
02/10/2025,33.4630,33.4630,33.4630,33.4630,0
02/11/2025,33.9936,33.9936,33.9936,33.9936,0
02/12/2025,34.3800,34.3800,34.3800,34.3800,0
02/13/2025,35.0419,35.0419,35.0419,35.0419,0
02/14/2025,38.1028,38.1028,38.1028,38.1028,0
02/18/2025,40.1810,40.1810,40.1810,40.1810,0
02/19/2025,37.1021,37.1021,37.1021,37.1021,0
02/20/2025,32.3965,32.3965,32.3965,32.3965,0
02/21/2025,35.9074,35.9074,35.9074,35.9074,0
02/24/2025,36.0459,36.0459,36.0459,36.0459,0
02/25/2025,36.5199,36.5199,36.5199,36.5199,0
02/26/2025,37.0920,37.0920,37.0920,37.0920,0
02/27/2025,34.1482,34.1482,34.1482,34.1482,0
02/28/2025,34.4924,34.4924,34.4924,34.4924,0
03/03/2025,34.5856,34.5856,34.5856,34.5856,0
03/04/2025,33.7941,33.7941,33.7941,33.7941,0
03/05/2025,37.7869,37.7869,37.7869,37.7869,0
03/06/2025,33.1117,33.1117,33.1117,33.1117,0
03/07/2025,35.0273,35.0273,35.0273,35.0273,0
03/10/2025,30.2579,30.2579,30.2579,30.2579,0
03/11/2025,28.8030,28.8030,28.8030,28.8030,0
03/12/2025,30.5079,30.5079,30.5079,30.5079,0
03/13/2025,28.2974,28.2974,28.2974,28.2974,0
03/14/2025,34.4698,34.4698,34.4698,34.4698,0
03/17/2025,36.6742,36.6742,36.6742,36.6742,0
03/18/2025,36.0157,36.0157,36.0157,36.0157,0
03/19/2025,38.2778,38.2778,38.2778,38.2778,0
