date,ticker,close,volume,short_interest,avg_daily_volume,days_to_cover,short_volume_ratio,call_volume,put_volume,put_call_volume_ratio,total_options_volume,rsi14,stoch20,dist_ma20,dist_ma50,dist_ma200,roc20,volume_surge,ma50_slope,price_exhaustion_score,options_fear_greed_score,short_pressure_score,trend_score,optix
2025-09-25,SLV,41.03,36395828.0,58249996.0,26180409.0,2.22,66.17,,,,,77.84256559766767,100.0,0.07746848739495804,0.13957660965543317,0.30691057234273966,0.17262074878536726,1.331366876580897,0.054622464103480484,94.1431810819566,50.0,24.47222222222222,65.0,66.7852648202138
2025-09-26,SLV,41.86,44578528.0,58249996.0,26180409.0,2.22,66.27,,,,,79.43166441136674,100.00000000000001,0.0901893377086751,0.15799141326959698,0.3304643276006187,0.17849099099099086,1.5634917901055054,0.05774328903246184,94.69918594411152,50.0,23.111111111111107,65.0,66.83130034151685
2025-09-29,SLV,42.5,41290337.0,58249996.0,26180409.0,2.22,69.12,,,,,84.54545454545456,100.0,0.09783661608007743,0.17058606424176337,0.347909788362305,0.17435755733628078,1.417497865548517,0.060548346955348276,96.01731601731602,50.0,17.416666666666664,65.0,66.5702922077922
2025-09-30,SLV,42.37,34884238.0,54352423.0,32332794.0,1.68,64.66,,,,,82.63157894736842,97.66606822262113,0.08714896019089857,0.16250994594891233,0.3409416024204672,0.14051144010767147,1.199617222101659,0.06190126564575871,93.88393560202118,50.0,46.02777777777778,65.0,69.9019376875762
2025-10-01,SLV,42.91,44341795.0,54352423.0,32332794.0,1.68,55.06,,,,,82.98969072164948,100.0,0.09319270355650655,0.17269914841982148,0.35505762389650863,0.1491697911087304,1.4814176268715473,0.06337692531240924,95.23154966453936,50.0,69.58333333333334,65.0,74.04169734904272
2025-10-02,SLV,42.53,58242299.0,54352423.0,32332794.0,1.68,57.6,,,,,77.60210803689067,93.36823734729501,0.0758372963674998,0.15798473082913134,0.34002558431164953,0.1516382344976983,1.9045138391067893,0.0646792129033753,90.79814190160197,50.0,61.722222222222214,65.0,70.86749718905422
2025-10-03,SLV,43.52,47523541.0,54352423.0,32332794.0,1.68,66.75,,,,,79.16666666666671,100.0,0.0921638747725706,0.17978106820067152,0.367820083885841,0.16957807041117978,1.499847153703013,0.06673722686839922,94.1170634920635,50.0,38.69444444444444,65.0,68.90684523809524
2025-10-06,SLV,44.06,34113998.0,54352423.0,32332794.0,1.68,70.34,,,,,81.9672131147541,100.0,0.09670192906036101,0.18836342451491817,0.38126266719124957,0.17462010130631844,1.0614087191644925,0.06959421644482111,95.21402550091074,50.0,32.99999999999999,65.0,68.54631147540984
2025-10-07,SLV,43.39,42769077.0,54352423.0,32332794.0,1.68,62.68,,,,,83.33333333333334,89.92481203007517,0.0717417346951379,0.16479469117773426,0.3569446073257494,0.1670252824098979,1.2929493459354267,0.0718227593152061,90.1796157059315,50.0,46.80555555555556,65.0,68.3516604010025
2025-10-08,SLV,44.56,59455736.0,54352423.0,32332794.0,1.68,66.68,,,,,85.05869797225188,100.0,0.09100702690791573,0.18987855548316146,0.3896858860806862,0.19112536754878384,1.690798036812553,0.07467500789164028,95.47102369941217,50.0,40.02777777777777,65.0,69.71612733140215
2025-10-09,SLV,44.71,110701732.0,54352423.0,32332794.0,1.68,64.56,,,,,83.4710743801653,100.00000000000001,0.08548398844351657,0.1867853009566487,0.39042006484065794,0.18311722677957132,2.785172214642915,0.07797254221962757,94.2407844680572,50.0,47.33333333333333,65.0,70.25835301062574
2025-10-10,SLV,45.43,67016996.0,54352423.0,32332794.0,1.68,70.44,,,,,82.90598290598291,99.99999999999999,0.09355254131211854,0.19819387372940844,0.40875643057153344,0.18492436098069898,1.5917562067786797,0.08174561058139451,95.28998778998779,50.0,31.888888888888886,65.0,68.41382783882784
2025-10-13,SLV,47.26,57830361.0,54352423.0,32332794.0,1.68,69.08,,,,,86.72032193158952,100.0,0.12608265723101852,0.23753561253561273,0.4609122509826218,0.2192982456140351,1.3178362230050593,0.08629164391043154,96.68008048289738,50.0,35.94444444444444,65.0,69.6477028839705
2025-10-14,SLV,46.8,57821452.0,54352423.0,32332794.0,1.68,66.88,,,,,84.01559454191032,95.14255543822597,0.10433356536923233,0.21731711631100903,0.4422832453222092,0.21243523316062163,1.270580577050179,0.09037795034402962,94.39271209820868,50.0,37.83333333333333,65.0,68.90172044419391
2025-10-15,SLV,48.33,41672865.0,83855812.0,56499077.0,1.48,66.1,,,,,84.49905482041586,99.99999999999999,0.12642901259745254,0.24803743337602802,0.4845873842325936,0.2789097644879597,0.9051591321684586,0.09551156198548139,96.12476370510396,50.0,46.02777777777778,65.0,70.91031033396345
2025-10-16,SLV,49.17,48852997.0,83855812.0,56499077.0,1.48,65.98,,,,,84.51369216241737,100.0,0.13126804633666578,0.2600842618884096,0.5052094573807142,0.2942879705185575,1.0216560276049371,0.10078875210164617,96.12842304060435,50.0,47.91666666666667,65.0,71.19529036827196
2025-10-17,SLV,46.99,86492640.0,83855812.0,56499077.0,1.48,41.76,,,,,68.5078318219291,76.68449197860964,0.07131457753864412,0.1967157169852649,0.4339619186831587,0.20363729508196737,1.7194235368109083,0.10439272997283022,81.89331904537278,50.0,88.80555555555554,65.0,70.92282690375109
2025-10-20,SLV,47.72,35933500.0,83855812.0,56499077.0,1.48,52.96,,,,,71.01335428122546,84.49197860962565,0.07851557202910997,0.20741044364490224,0.4515015375817828,0.19180819180819175,0.7115941349208759,0.10849151857835193,85.42395227033182,50.0,75.52777777777777,65.0,70.51994518831599
2025-10-21,SLV,43.79,81395272.0,83855812.0,56499077.0,1.48,51.79,,,,,52.72952853598016,42.45989304812832,-0.014571026722925318,0.1026116208567085,0.3285559122103352,0.09584584584584577,1.531646946410407,0.11056178518497806,47.05132364999538,50.0,80.66666666666667,65.0,54.02309564249793
2025-10-22,SLV,43.88,43256347.0,83855812.0,56499077.0,1.48,51.28,,,,,54.26405559065067,35.01228501228503,-0.01703609950605356,0.09963362252594998,0.3278821973605761,0.1019588146659971,0.8050916284162415,0.11239901650860529,45.13654546819424,50.0,81.47222222222221,65.0,53.28227879402074
2025-10-23,SLV,44.18,24560516.0,83855812.0,56499077.0,1.48,59.36,,,,,52.1796565389696,31.737346101231186,-0.0137952587169069,0.10208093235348414,0.3335426111838877,0.07677309285888367,0.4622137007731849,0.11340773123434222,42.40782208862163,50.0,60.61111111111111,65.0,48.925186606546404
2025-10-24,SLV,43.99,24014018.0,83855812.0,56499077.0,1.48,51.44,,,,,49.763353617308994,23.823529411764756,-0.02036544221625891,0.09217033785528428,0.32447738994553266,0.050883898709985775,0.46084658973064363,0.11421679281193309,35.4602128207605,50.0,82.0,65.0,49.00709576934222
2025-10-27,SLV,42.4,42914080.0,83855812.0,56499077.0,1.48,41.86,,,,,46.84914067472946,0.4411764705882517,-0.055668771367164416,0.04858095341728563,0.27372844950597885,-0.0023529411764706687,0.8222714865448573,0.11372587904127629,19.600357064107204,50.0,91.47222222222223,65.0,43.29099401218157
2025-10-28,SLV,42.7,27782021.0,83855812.0,56499077.0,1.48,61.19,,,,,43.73315363881402,4.431314623338318,-0.04933653931783766,0.05176040553122507,0.27983982519845707,0.007788529620014195,0.5359748370132611,0.1139078662166988,20.810958335379354,50.0,57.611111111111114,65.0,38.75659791758738
2025-10-29,SLV,43.23,27348382.0,83855812.0,56499077.0,1.48,58.33,,,,,45.13797634691194,12.25997045790248,-0.03787946229858463,0.059927719941744284,0.29257375563987265,0.007457469121416871,0.536401690685171,0.11464630453556657,24.111391463108365,50.0,62.75,65.0,41.01262615839877
2025-10-30,SLV,44.34,30329794.0,83855812.0,56499077.0,1.48,61.22,,,,,46.50864830237028,28.65583456425412,-0.015159087123105097,0.08188561389810634,0.32237418954626484,0.04255819421584772,0.6116201406791334,0.11589104651542748,35.65620008173546,50.0,55.97222222222222,65.0,45.19112337011428
2025-10-31,SLV,44.01,21307814.0,56381697.0,41184668.0,1.37,61.35,,,,,38.483345145287046,23.78138847858196,-0.023020400914600447,0.0689303410084523,0.3093986019395516,0.011259191176470562,0.4413522141570162,0.11612927711300669,26.9153897551736,50.0,60.72222222222222,65.0,41.97025872316145
