Date,Open,High,Low,Close,Volume
08/07/2025,52.0200,52.0200,52.0200,52.0200,0
08/08/2025,51.9500,51.9500,51.9500,51.9500,0
08/11/2025,50.1700,50.1700,50.1700,50.1700,0
08/12/2025,50.4500,50.4500,50.4500,50.4500,0
08/13/2025,49.7400,49.7400,49.7400,49.7400,0
08/14/2025,49.3400,49.3400,49.3400,49.3400,0
08/15/2025,50.1700,50.1700,50.1700,50.1700,0
08/18/2025,60.5300,60.5300,60.5300,60.5300,0
08/19/2025,52.1600,52.1600,52.1600,52.1600,0
08/20/2025,48.5900,48.5900,48.5900,48.5900,0
08/21/2025,46.2400,46.2400,46.2400,46.2400,0
08/22/2025,40.3400,40.3400,40.3400,40.3400,0
08/25/2025,52.6700,52.6700,52.6700,52.6700,0
08/26/2025,60.9300,60.9300,60.9300,60.9300,0
08/27/2025,44.6200,44.6200,44.6200,44.6200,0
08/28/2025,54.0800,54.0800,54.0800,54.0800,0
08/29/2025,53.7900,53.7900,53.7900,53.7900,0
09/02/2025,50.6900,50.6900,50.6900,50.6900,0
09/03/2025,58.4100,58.4100,58.4100,58.4100,0
09/04/2025,59.7900,59.7900,59.7900,59.7900,0
09/05/2025,58.1200,58.1200,58.1200,58.1200,0
09/08/2025,52.1900,52.1900,52.1900,52.1900,0
09/09/2025,55.2200,55.2200,55.2200,55.2200,0
09/10/2025,53.1800,53.1800,53.1800,53.1800,0
09/11/2025,52.9900,52.9900,52.9900,52.9900,0
09/12/2025,53.2700,53.2700,53.2700,53.2700,0
09/15/2025,53.7600,53.7600,53.7600,53.7600,0
09/16/2025,52.7800,52.7800,52.7800,52.7800,0
09/17/2025,52.5900,52.5900,52.5900,52.5900,0
09/18/2025,49.9500,49.9500,49.9500,49.9500,0
09/19/2025,50.8700,50.8700,50.8700,50.8700,0
09/22/2025,36.4000,36.4000,36.4000,36.4000,0
09/23/2025,35.9800,35.9800,35.9800,35.9800,0
09/24/2025,37.0700,37.0700,37.0700,37.0700,0
09/25/2025,35.3800,35.3800,35.3800,35.3800,0
09/26/2025,36.3500,36.3500,36.3500,36.3500,0
09/29/2025,35.5100,35.5100,35.5100,35.5100,0
09/30/2025,37.5700,37.5700,37.5700,37.5700,0
10/01/2025,37.4000,37.4000,37.4000,37.4000,0
