Date,Open,High,Low,Close,Volume
07/10/2025,95.1568,95.1568,95.1568,95.1568,0
07/11/2025,95.7009,95.7009,95.7009,95.7009,0
07/14/2025,97.1186,97.1186,97.1186,97.1186,0
07/15/2025,96.7032,96.7032,96.7032,96.7032,0
07/16/2025,95.8530,95.8530,95.8530,95.8530,0
07/17/2025,96.3793,96.3793,96.3793,96.3793,0
07/18/2025,93.6448,93.6448,93.6448,93.6448,0
07/21/2025,96.3797,96.3797,96.3797,96.3797,0
07/22/2025,96.3561,96.3561,96.3561,96.3561,0
07/23/2025,95.2692,95.2692,95.2692,95.2692,0
07/24/2025,96.2251,96.2251,96.2251,96.2251,0
07/25/2025,97.2524,97.2524,97.2524,97.2524,0
07/28/2025,97.7808,97.7808,97.7808,97.7808,0
07/29/2025,97.0321,97.0321,97.0321,97.0321,0
07/30/2025,95.0756,95.0756,95.0756,95.0756,0
07/31/2025,91.3098,91.3098,91.3098,91.3098,0
08/01/2025,95.8958,95.8958,95.8958,95.8958,0
08/04/2025,96.2669,96.2669,96.2669,96.2669,0
08/05/2025,92.5895,92.5895,92.5895,92.5895,0
08/06/2025,87.3499,87.3499,87.3499,87.3499,0
08/07/2025,91.3444,91.3444,91.3444,91.3444,0
08/08/2025,86.0028,86.0028,86.0028,86.0028,0
08/11/2025,91.4723,91.4723,91.4723,91.4723,0
08/12/2025,93.3138,93.3138,93.3138,93.3138,0
08/13/2025,93.8400,93.8400,93.8400,93.8400,0
08/14/2025,91.5470,91.5470,91.5470,91.5470,0
08/15/2025,92.8690,92.8690,92.8690,92.8690,0
08/18/2025,94.1997,94.1997,94.1997,94.1997,0
08/19/2025,94.5447,94.5447,94.5447,94.5447,0
08/20/2025,96.1689,96.1689,96.1689,96.1689,0
08/21/2025,94.4817,94.4817,94.4817,94.4817,0
08/22/2025,94.2865,94.2865,94.2865,94.2865,0
08/25/2025,95.5059,95.5059,95.5059,95.5059,0
08/26/2025,93.9993,93.9993,93.9993,93.9993,0
08/27/2025,95.4849,95.4849,95.4849,95.4849,0
08/28/2025,92.8994,92.8994,92.8994,92.8994,0
08/29/2025,94.9442,94.9442,94.9442,94.9442,0
09/02/2025,97.7072,97.7072,97.7072,97.7072,0
09/03/2025,93.0245,93.0245,93.0245,93.0245,0
09/04/2025,96.4339,96.4339,96.4339,96.4339,0
09/05/2025,97.7710,97.7710,97.7710,97.7710,0
09/08/2025,95.7939,95.7939,95.7939,95.7939,0
09/09/2025,97.3925,97.3925,97.3925,97.3925,0
09/10/2025,95.8089,95.8089,95.8089,95.8089,0
09/11/2025,95.8170,95.8170,95.8170,95.8170,0
09/12/2025,95.8828,95.8828,95.8828,95.8828,0
09/15/2025,92.7248,92.7248,92.7248,92.7248,0
09/16/2025,96.3705,96.3705,96.3705,96.3705,0
09/17/2025,95.9024,95.9024,95.9024,95.9024,0
09/18/2025,95.0891,95.0891,95.0891,95.0891,0
09/19/2025,95.6666,95.6666,95.6666,95.6666,0
09/22/2025,95.9765,95.9765,95.9765,95.9765,0
09/23/2025,96.8858,96.8858,96.8858,96.8858,0
09/24/2025,95.3288,95.3288,95.3288,95.3288,0
09/25/2025,97.2685,97.2685,97.2685,97.2685,0
09/26/2025,95.7382,95.7382,95.7382,95.7382,0
09/29/2025,94.6863,94.6863,94.6863,94.6863,0
09/30/2025,92.6833,92.6833,92.6833,92.6833,0
10/01/2025,94.3075,94.3075,94.3075,94.3075,0
10/02/2025,97.1618,97.1618,97.1618,97.1618,0
10/03/2025,95.7072,95.7072,95.7072,95.7072,0
10/06/2025,96.8042,96.8042,96.8042,96.8042,0
10/07/2025,94.0049,94.0049,94.0049,94.0049,0
10/08/2025,96.3235,96.3235,96.3235,96.3235,0
10/09/2025,96.6111,96.6111,96.6111,96.6111,0
10/10/2025,94.0080,94.0080,94.0080,94.0080,0
10/13/2025,92.8486,92.8486,92.8486,92.8486,0
10/14/2025,95.6945,95.6945,95.6945,95.6945,0
10/15/2025,95.3359,95.3359,95.3359,95.3359,0
10/16/2025,94.9751,94.9751,94.9751,94.9751,0
10/17/2025,94.7194,94.7194,94.7194,94.7194,0
10/20/2025,95.4725,95.4725,95.4725,95.4725,0
10/21/2025,96.5811,96.5811,96.5811,96.5811,0
10/22/2025,91.1300,91.1300,91.1300,91.1300,0
10/23/2025,91.2358,91.2358,91.2358,91.2358,0
10/24/2025,92.7864,92.7864,92.7864,92.7864,0
10/27/2025,97.1309,97.1309,97.1309,97.1309,0
10/28/2025,97.4432,97.4432,97.4432,97.4432,0
10/29/2025,97.6600,97.6600,97.6600,97.6600,0
10/30/2025,97.9550,97.9550,97.9550,97.9550,0
10/31/2025,94.2816,94.2816,94.2816,94.2816,0
11/03/2025,95.4176,95.4176,95.4176,95.4176,0
11/04/2025,95.3337,95.3337,95.3337,95.3337,0
11/05/2025,93.4611,93.4611,93.4611,93.4611,0
11/06/2025,95.8527,95.8527,95.8527,95.8527,0
11/07/2025,95.8995,95.8995,95.8995,95.8995,0
11/10/2025,96.4301,96.4301,96.4301,96.4301,0
11/11/2025,96.9571,96.9571,96.9571,96.9571,0
11/12/2025,77.3647,77.3647,77.3647,77.3647,0
11/13/2025,95.0087,95.0087,95.0087,95.0087,0
11/14/2025,93.8311,93.8311,93.8311,93.8311,0
11/17/2025,92.5572,92.5572,92.5572,92.5572,0
11/18/2025,94.6611,94.6611,94.6611,94.6611,0
11/19/2025,94.3114,94.3114,94.3114,94.3114,0
11/20/2025,93.1067,93.1067,93.1067,93.1067,0
11/21/2025,95.4724,95.4724,95.4724,95.4724,0
11/24/2025,96.2057,96.2057,96.2057,96.2057,0
11/25/2025,95.4017,95.4017,95.4017,95.4017,0
11/26/2025,95.1623,95.1623,95.1623,95.1623,0
11/28/2025,95.6769,95.6769,95.6769,95.6769,0
12/01/2025,96.0939,96.0939,96.0939,96.0939,0
12/02/2025,94.7109,94.7109,94.7109,94.7109,0
12/03/2025,96.4458,96.4458,96.4458,96.4458,0
12/04/2025,96.0798,96.0798,96.0798,96.0798,0
12/05/2025,64.2246,64.2246,64.2246,64.2246,0
12/08/2025,94.9233,94.9233,94.9233,94.9233,0
12/09/2025,95.2000,95.2000,95.2000,95.2000,0
12/10/2025,96.7778,96.7778,96.7778,96.7778,0
12/11/2025,95.7058,95.7058,95.7058,95.7058,0
12/12/2025,91.4002,91.4002,91.4002,91.4002,0
12/15/2025,91.8205,91.8205,91.8205,91.8205,0
12/16/2025,94.8808,94.8808,94.8808,94.8808,0
12/17/2025,94.6574,94.6574,94.6574,94.6574,0
