Date,Open,High,Low,Close,Volume
06/09/2025,97.3155,97.3155,97.3155,97.3155,0
06/10/2025,97.0098,97.0098,97.0098,97.0098,0
06/11/2025,96.2835,96.2835,96.2835,96.2835,0
06/12/2025,95.1583,95.1583,95.1583,95.1583,0
06/13/2025,93.0513,93.0513,93.0513,93.0513,0
06/16/2025,95.4144,95.4144,95.4144,95.4144,0
06/17/2025,97.4278,97.4278,97.4278,97.4278,0
06/18/2025,96.1196,96.1196,96.1196,96.1196,0
06/20/2025,98.2359,98.2359,98.2359,98.2359,0
06/23/2025,94.1935,94.1935,94.1935,94.1935,0
06/24/2025,97.7843,97.7843,97.7843,97.7843,0
06/25/2025,98.5522,98.5522,98.5522,98.5522,0
06/26/2025,96.5359,96.5359,96.5359,96.5359,0
06/27/2025,97.1582,97.1582,97.1582,97.1582,0
06/30/2025,97.2194,97.2194,97.2194,97.2194,0
07/01/2025,95.4831,95.4831,95.4831,95.4831,0
07/02/2025,98.0474,98.0474,98.0474,98.0474,0
07/03/2025,96.8180,96.8180,96.8180,96.8180,0
07/07/2025,95.7260,95.7260,95.7260,95.7260,0
07/08/2025,96.4782,96.4782,96.4782,96.4782,0
07/09/2025,93.4457,93.4457,93.4457,93.4457,0
07/10/2025,94.8677,94.8677,94.8677,94.8677,0
07/11/2025,96.5028,96.5028,96.5028,96.5028,0
07/14/2025,95.8577,95.8577,95.8577,95.8577,0
07/15/2025,97.2556,97.2556,97.2556,97.2556,0
07/16/2025,95.5730,95.5730,95.5730,95.5730,0
07/17/2025,95.3900,95.3900,95.3900,95.3900,0
07/18/2025,92.0766,92.0766,92.0766,92.0766,0
07/21/2025,92.9415,92.9415,92.9415,92.9415,0
07/22/2025,95.7483,95.7483,95.7483,95.7483,0
07/23/2025,95.0610,95.0610,95.0610,95.0610,0
07/24/2025,96.4589,96.4589,96.4589,96.4589,0
07/25/2025,96.9610,96.9610,96.9610,96.9610,0
07/28/2025,95.4926,95.4926,95.4926,95.4926,0
07/29/2025,95.7376,95.7376,95.7376,95.7376,0
07/30/2025,94.9863,94.9863,94.9863,94.9863,0
