Date,Open,High,Low,Close,Volume
12/17/2025,91.2070,91.2070,91.2070,91.2070,0
12/18/2025,93.8655,93.8655,93.8655,93.8655,0
12/19/2025,93.3567,93.3567,93.3567,93.3567,0
12/22/2025,95.0933,95.0933,95.0933,95.0933,0
12/23/2025,93.6412,93.6412,93.6412,93.6412,0
12/24/2025,94.3196,94.3196,94.3196,94.3196,0
12/26/2025,92.2665,92.2665,92.2665,92.2665,0
12/29/2025,92.9825,92.9825,92.9825,92.9825,0
12/30/2025,90.9828,90.9828,90.9828,90.9828,0
12/31/2025,92.8912,92.8912,92.8912,92.8912,0
01/02/2026,92.8651,92.8651,92.8651,92.8651,0
01/05/2026,93.0667,93.0667,93.0667,93.0667,0
01/06/2026,92.5161,92.5161,92.5161,92.5161,0
01/07/2026,89.4358,89.4358,89.4358,89.4358,0
01/08/2026,92.0937,92.0937,92.0937,92.0937,0
01/09/2026,89.3470,89.3470,89.3470,89.3470,0
01/12/2026,90.5808,90.5808,90.5808,90.5808,0
01/13/2026,90.5410,90.5410,90.5410,90.5410,0
01/14/2026,90.1118,90.1118,90.1118,90.1118,0
01/15/2026,91.1695,91.1695,91.1695,91.1695,0
01/16/2026,92.6672,92.6672,92.6672,92.6672,0
01/20/2026,92.8878,92.8878,92.8878,92.8878,0
01/21/2026,91.5002,91.5002,91.5002,91.5002,0
01/22/2026,90.2718,90.2718,90.2718,90.2718,0
01/23/2026,86.5102,86.5102,86.5102,86.5102,0
01/26/2026,89.0347,89.0347,89.0347,89.0347,0
01/27/2026,93.0492,93.0492,93.0492,93.0492,0
01/28/2026,90.2308,90.2308,90.2308,90.2308,0
01/29/2026,93.9118,93.9118,93.9118,93.9118,0
01/30/2026,95.5118,95.5118,95.5118,95.5118,0
02/02/2026,91.2960,91.2960,91.2960,91.2960,0
02/03/2026,92.1368,92.1368,92.1368,92.1368,0
02/04/2026,93.6208,93.6208,93.6208,93.6208,0
02/05/2026,91.1967,91.1967,91.1967,91.1967,0
02/06/2026,86.0091,86.0091,86.0091,86.0091,0
02/09/2026,95.4655,95.4655,95.4655,95.4655,0
02/10/2026,96.0678,96.0678,96.0678,96.0678,0
02/11/2026,92.9759,92.9759,92.9759,92.9759,0
02/12/2026,95.1137,95.1137,95.1137,95.1137,0
02/13/2026,93.4069,93.4069,93.4069,93.4069,0
02/17/2026,84.3147,84.3147,84.3147,84.3147,0
02/18/2026,94.1296,94.1296,94.1296,94.1296,0
02/19/2026,95.7990,95.7990,95.7990,95.7990,0
02/20/2026,94.6417,94.6417,94.6417,94.6417,0
02/23/2026,90.9708,90.9708,90.9708,90.9708,0
02/24/2026,94.0201,94.0201,94.0201,94.0201,0
02/25/2026,96.1024,96.1024,96.1024,96.1024,0
02/26/2026,85.6023,85.6023,85.6023,85.6023,0
02/27/2026,92.9199,92.9199,92.9199,92.9199,0
03/02/2026,96.5135,96.5135,96.5135,96.5135,0
03/03/2026,97.4338,97.4338,97.4338,97.4338,0
03/04/2026,97.1840,97.1840,97.1840,97.1840,0
03/05/2026,95.0819,95.0819,95.0819,95.0819,0
03/06/2026,95.4316,95.4316,95.4316,95.4316,0
03/09/2026,91.8085,91.8085,91.8085,91.8085,0
03/10/2026,95.2506,95.2506,95.2506,95.2506,0
03/11/2026,97.3356,97.3356,97.3356,97.3356,0
03/12/2026,96.5713,96.5713,96.5713,96.5713,0
03/13/2026,86.5333,86.5333,86.5333,86.5333,0
03/16/2026,94.6585,94.6585,94.6585,94.6585,0
03/17/2026,94.0271,94.0271,94.0271,94.0271,0
03/18/2026,94.5463,94.5463,94.5463,94.5463,0
03/19/2026,92.7928,92.7928,92.7928,92.7928,0
03/20/2026,91.5007,91.5007,91.5007,91.5007,0
03/23/2026,95.4818,95.4818,95.4818,95.4818,0
03/24/2026,95.5266,95.5266,95.5266,95.5266,0
03/25/2026,89.5501,89.5501,89.5501,89.5501,0
03/26/2026,96.6617,96.6617,96.6617,96.6617,0
03/27/2026,91.8771,91.8771,91.8771,91.8771,0
03/30/2026,96.8270,96.8270,96.8270,96.8270,0
03/31/2026,95.9014,95.9014,95.9014,95.9014,0
04/01/2026,96.2352,96.2352,96.2352,96.2352,0
04/02/2026,96.2774,96.2774,96.2774,96.2774,0
04/06/2026,96.0457,96.0457,96.0457,96.0457,0
04/07/2026,95.7463,95.7463,95.7463,95.7463,0
04/08/2026,92.0996,92.0996,92.0996,92.0996,0
04/09/2026,92.5717,92.5717,92.5717,92.5717,0
04/10/2026,95.3011,95.3011,95.3011,95.3011,0
04/13/2026,84.1106,84.1106,84.1106,84.1106,0
04/14/2026,92.9331,92.9331,92.9331,92.9331,0
04/15/2026,94.1992,94.1992,94.1992,94.1992,0
04/16/2026,95.6486,95.6486,95.6486,95.6486,0
04/17/2026,94.4980,94.4980,94.4980,94.4980,0
04/20/2026,96.4391,96.4391,96.4391,96.4391,0
04/21/2026,95.0639,95.0639,95.0639,95.0639,0
04/22/2026,92.0833,92.0833,92.0833,92.0833,0
04/23/2026,95.3540,95.3540,95.3540,95.3540,0
04/24/2026,95.2946,95.2946,95.2946,95.2946,0
04/27/2026,91.9443,91.9443,91.9443,91.9443,0
04/28/2026,94.3053,94.3053,94.3053,94.3053,0
04/29/2026,86.3592,86.3592,86.3592,86.3592,0
04/30/2026,95.4160,95.4160,95.4160,95.4160,0
05/01/2026,85.2236,85.2236,85.2236,85.2236,0
05/04/2026,93.5755,93.5755,93.5755,93.5755,0
05/05/2026,97.3642,97.3642,97.3642,97.3642,0
05/06/2026,95.2037,95.2037,95.2037,95.2037,0
05/07/2026,93.5419,93.5419,93.5419,93.5419,0
05/08/2026,94.3263,94.3263,94.3263,94.3263,0
05/11/2026,96.0289,96.0289,96.0289,96.0289,0
05/12/2026,93.1037,93.1037,93.1037,93.1037,0
05/13/2026,95.3111,95.3111,95.3111,95.3111,0
05/14/2026,86.2521,86.2521,86.2521,86.2521,0
05/15/2026,92.0018,92.0018,92.0018,92.0018,0
05/18/2026,90.8478,90.8478,90.8478,90.8478,0
05/19/2026,95.9654,95.9654,95.9654,95.9654,0
05/20/2026,95.3533,95.3533,95.3533,95.3533,0
05/21/2026,96.4230,96.4230,96.4230,96.4230,0
05/22/2026,95.9151,95.9151,95.9151,95.9151,0
05/26/2026,95.7599,95.7599,95.7599,95.7599,0
05/27/2026,92.6748,92.6748,92.6748,92.6748,0
05/28/2026,95.7258,95.7258,95.7258,95.7258,0
05/29/2026,95.7239,95.7239,95.7239,95.7239,0
06/01/2026,94.5410,94.5410,94.5410,94.5410,0
06/02/2026,96.8149,96.8149,96.8149,96.8149,0
06/03/2026,95.9017,95.9017,95.9017,95.9017,0
06/04/2026,95.3090,95.3090,95.3090,95.3090,0
06/05/2026,94.4784,94.4784,94.4784,94.4784,0
06/08/2026,88.6005,88.6005,88.6005,88.6005,0
06/09/2026,89.6436,89.6436,89.6436,89.6436,0
06/10/2026,93.7560,93.7560,93.7560,93.7560,0
06/11/2026,91.5426,91.5426,91.5426,91.5426,0
06/12/2026,96.4511,96.4511,96.4511,96.4511,0
06/15/2026,95.6376,95.6376,95.6376,95.6376,0
06/16/2026,96.6930,96.6930,96.6930,96.6930,0
06/17/2026,97.0057,97.0057,97.0057,97.0057,0
06/18/2026,95.3360,95.3360,95.3360,95.3360,0
06/22/2026,92.8431,92.8431,92.8431,92.8431,0
06/23/2026,89.9881,89.9881,89.9881,89.9881,0
06/24/2026,94.5357,94.5357,94.5357,94.5357,0
06/25/2026,92.7239,92.7239,92.7239,92.7239,0
06/26/2026,91.4713,91.4713,91.4713,91.4713,0
06/29/2026,95.0469,95.0469,95.0469,95.0469,0
06/30/2026,95.9387,95.9387,95.9387,95.9387,0
07/01/2026,97.1937,97.1937,97.1937,97.1937,0
07/02/2026,95.3639,95.3639,95.3639,95.3639,0
07/06/2026,94.0511,94.0511,94.0511,94.0511,0
07/07/2026,80.7668,80.7668,80.7668,80.7668,0
07/08/2026,88.4213,88.4213,88.4213,88.4213,0
