method,datetime,date,time_et,open,high,low,close,volume,body_pct,wick_pct,ratio,direction,extreme,touched,days_to_touch
trade,2026-05-06T10:30:00-04:00,2026-05-06,10:30,406.15,421,405.01,406.22,170718,0.0172,3.6387,211.14,up,421,True,0
trade,2026-05-06T12:38:00-04:00,2026-05-06,12:38,412.8,418.55,412.5083,412.94,60870,0.0339,1.3588,40.07,up,418.55,True,0
trade,2026-05-06T13:31:00-04:00,2026-05-06,13:31,415,415.1,407.135,414.81,59731,0.0458,1.8498,40.39,down,407.135,True,1
trade,2026-05-06T13:46:00-04:00,2026-05-06,13:46,415.91,416.25,409.49,415.19,65373,0.1733,1.3717,7.92,down,409.49,True,1
trade,2026-05-07T11:33:00-04:00,2026-05-07,11:33,411.4301,416.93,410.7145,411.44,72941,0.0024,1.3344,554.55,up,416.93,True,1
trade,2026-05-07T13:47:00-04:00,2026-05-07,13:47,406.06,414.1,359.75,406.1382,49415,0.0193,1.9606,101.81,up,414.1,True,1
trade,2026-05-07T13:47:00-04:00,2026-05-07,13:47,406.06,414.1,359.75,406.1382,49415,0.0193,11.4036,592.2,down,359.75,False,
trade,2026-05-08T10:13:00-04:00,2026-05-08,10:13,434.8689,435.7144,410.435,435.305,119459,0.1002,5.6159,56.03,down,410.435,True,7
trade,2026-05-08T15:14:00-04:00,2026-05-08,15:14,448.56,448.7737,411.44,448.0448,89176,0.1149,8.1652,71.05,down,411.44,True,6
trade,2026-05-11T11:59:00-04:00,2026-05-11,11:59,464.0895,465.16,413.75,464.8205,62056,0.1574,10.8384,68.86,down,413.75,True,5
trade,2026-05-11T12:11:00-04:00,2026-05-11,12:11,464.29,464.7,460.11,463.65,66903,0.1379,0.763,5.53,down,460.11,True,0
trade,2026-05-11T12:47:00-04:00,2026-05-11,12:47,463.52,465.0938,458.5239,464.68,43228,0.2499,1.0765,4.31,down,458.5239,True,0
trade,2026-05-12T13:11:00-04:00,2026-05-12,13:11,433.29,455.19,431.1729,433.44,139629,0.0346,5.0189,145.0,up,455.19,True,1
trade,2026-05-13T11:58:00-04:00,2026-05-13,11:58,444.62,465.97,444.3,445.18,54632,0.1259,4.673,37.12,up,465.97,False,
trade,2026-05-13T12:20:00-04:00,2026-05-13,12:20,447.375,461.0425,446.8201,447.11,23299,0.0593,3.0559,51.58,up,461.0425,False,
trade,2026-05-13T14:52:00-04:00,2026-05-13,14:52,447.975,448.566,441.862,447.81,27562,0.0368,1.328,36.05,down,441.862,True,1
trade,2026-05-15T14:05:00-04:00,2026-05-15,14:05,435.64,458.79,434.6538,435.6112,32147,0.0066,5.3142,803.82,up,458.79,False,
trade,2026-05-18T11:07:00-04:00,2026-05-18,11:07,419.4842,435.19,417.74,418.02,42956,0.3496,3.7506,10.73,up,435.19,True,2
trade,2026-05-19T12:01:00-04:00,2026-05-19,12:01,408.43,445.765,407.5459,408.735,68725,0.0746,9.063,121.41,up,445.765,True,1
