Date,Open,High,Low,Close,Volume
05/14/2025,94.6011,94.6011,94.6011,94.6011,0
05/15/2025,97.1262,97.1262,97.1262,97.1262,0
05/16/2025,96.6918,96.6918,96.6918,96.6918,0
05/19/2025,92.2029,92.2029,92.2029,92.2029,0
05/20/2025,98.0194,98.0194,98.0194,98.0194,0
05/21/2025,96.5812,96.5812,96.5812,96.5812,0
05/22/2025,93.8356,93.8356,93.8356,93.8356,0
05/23/2025,91.7424,91.7424,91.7424,91.7424,0
05/27/2025,88.4273,88.4273,88.4273,88.4273,0
05/28/2025,90.5660,90.5660,90.5660,90.5660,0
05/29/2025,88.4614,88.4614,88.4614,88.4614,0
05/30/2025,96.4323,96.4323,96.4323,96.4323,0
06/02/2025,94.0475,94.0475,94.0475,94.0475,0
06/03/2025,94.7978,94.7978,94.7978,94.7978,0
06/04/2025,94.9247,94.9247,94.9247,94.9247,0
06/05/2025,95.8040,95.8040,95.8040,95.8040,0
06/06/2025,95.0459,95.0459,95.0459,95.0459,0
06/09/2025,94.9627,94.9627,94.9627,94.9627,0
06/10/2025,97.3831,97.3831,97.3831,97.3831,0
06/11/2025,91.8402,91.8402,91.8402,91.8402,0
06/12/2025,95.1175,95.1175,95.1175,95.1175,0
06/13/2025,85.6109,85.6109,85.6109,85.6109,0
06/16/2025,81.9942,81.9942,81.9942,81.9942,0
06/17/2025,93.9234,93.9234,93.9234,93.9234,0
06/18/2025,94.5919,94.5919,94.5919,94.5919,0
06/20/2025,94.9830,94.9830,94.9830,94.9830,0
06/23/2025,97.0389,97.0389,97.0389,97.0389,0
06/24/2025,96.0621,96.0621,96.0621,96.0621,0
06/25/2025,97.2816,97.2816,97.2816,97.2816,0
06/26/2025,96.8526,96.8526,96.8526,96.8526,0
06/27/2025,97.6071,97.6071,97.6071,97.6071,0
06/30/2025,95.6863,95.6863,95.6863,95.6863,0
07/01/2025,93.7929,93.7929,93.7929,93.7929,0
07/02/2025,93.9973,93.9973,93.9973,93.9973,0
07/03/2025,96.2210,96.2210,96.2210,96.2210,0
07/07/2025,96.1973,96.1973,96.1973,96.1973,0
07/08/2025,96.7625,96.7625,96.7625,96.7625,0
07/09/2025,95.7903,95.7903,95.7903,95.7903,0
07/10/2025,96.0126,96.0126,96.0126,96.0126,0
07/11/2025,87.3112,87.3112,87.3112,87.3112,0
07/14/2025,95.2829,95.2829,95.2829,95.2829,0
07/15/2025,96.7294,96.7294,96.7294,96.7294,0
07/16/2025,96.0461,96.0461,96.0461,96.0461,0
07/17/2025,97.6637,97.6637,97.6637,97.6637,0
07/18/2025,96.8593,96.8593,96.8593,96.8593,0
07/21/2025,96.2542,96.2542,96.2542,96.2542,0
07/22/2025,96.6554,96.6554,96.6554,96.6554,0
07/23/2025,97.8899,97.8899,97.8899,97.8899,0
07/24/2025,97.8597,97.8597,97.8597,97.8597,0
07/25/2025,97.8000,97.8000,97.8000,97.8000,0
07/28/2025,96.0826,96.0826,96.0826,96.0826,0
07/29/2025,96.6602,96.6602,96.6602,96.6602,0
