date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-01-14,SLV,57969054.0,29307720.0,50.56,90.1118,2455093,26409703,442924,0,95435.0,56.8445,-1.2198
2026-01-15,SLV,53685103.0,29044298.0,54.1,91.1695,2135359,26479533,429406,0,120391.0,56.3615,-0.7599
2026-01-16,SLV,46583519.0,26225275.0,56.3,92.6672,1619479,24302225,303571,0,78321.0,55.8645,-0.4845
2026-01-20,SLV,33291450.0,17343902.0,52.1,92.8878,1039267,16110361,194274,0,39279.0,55.5345,-1.0443
2026-01-21,SLV,45094846.0,22939266.0,50.87,91.5002,1746559,20989478,203229,0,145747.0,54.7955,-1.1747
2026-01-22,SLV,31129495.0,17087415.0,54.89,90.2718,1401726,15425116,260573,0,53850.0,54.867,-0.6598
2026-01-23,SLV,49250716.0,26169527.0,53.14,86.5102,3134625,22639314,395588,0,49552.0,54.4265,-0.9553
2026-01-26,SLV,149563029.0,78933790.0,52.78,89.0347,7190720,70278486,1464584,0,695878.0,53.9235,-0.9778
2026-01-27,SLV,86059849.0,41493060.0,48.21,93.0492,2182997,38608978,701085,0,409038.0,53.2935,-1.5472
2026-01-28,SLV,72696288.0,37484549.0,51.56,90.2308,3121619,33822624,540306,0,359394.0,52.9845,-1.0672
2026-01-29,SLV,99489405.0,57603994.0,57.9,93.9118,2565759,54096945,941290,0,227858.0,53.0215,-0.2189
2026-01-30,SLV,189261728.0,109078871.0,57.63,95.5118,3145701,104183160,1750010,0,15871111.0,52.6965,-0.266
2026-02-02,SLV,83073386.0,20605804.0,24.8,91.296,1321542,18812279,471983,0,4052796.0,51.7355,-3.9237
2026-02-03,SLV,59027356.0,20405709.0,34.57,92.1368,1064105,18801175,540429,0,194278.0,51.322,-2.5964
2026-02-04,SLV,44900199.0,14632337.0,32.59,93.6208,358235,13698911,575191,0,181527.0,50.3525,-2.6004
2026-02-05,SLV,50603346.0,19166244.0,37.88,91.1967,1204026,17478976,483242,0,2635511.0,48.773,-1.9609
2026-02-06,SLV,29690334.0,12470592.0,42.0,86.0091,1587677,10725841,157074,0,1668155.0,47.7765,-1.4987
