date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-10-07,11:55,rth,up,603.31,607.7818,603.21,604.14,984745,4759,3.6418,0.83,0.603,607.7818,1,103751,2,True,True,GHOST
2025-10-07,12:15,rth,up,603.76,607.7818,603.36,603.42,511654,2796,4.0218,0.34,0.667,607.7818,1,103751,2,True,True,GHOST
2025-10-07,14:35,rth,up,604.28,607.7818,604.27,604.52,316429,1302,3.2618,0.24,0.54,607.7818,1,103751,3,True,True,GHOST
2025-10-08,10:50,rth,down,608.08,608.1,604.4136,607.8,681301,2568,3.3864,0.28,0.557,604.4136,1,103751,2,True,False,GHOST
2025-10-08,11:55,rth,down,609.61,609.685,604.4136,609.538,393766,1710,5.1244,0.072,0.841,604.4136,1,103751,4,True,True,GHOST
2025-10-08,13:55,rth,down,609.93,610.04,604.4136,610.03,277047,930,5.5164,0.1,0.904,604.4136,1,103751,4,True,True,GHOST
2025-10-08,14:10,rth,down,610.28,610.56,604.4136,610.44,549391,1597,5.8664,0.16,0.961,604.4136,2,207502,4,True,True,GHOST
2025-10-08,14:15,rth,down,610.43,610.59,604.4136,610.53,569174,1867,6.0164,0.1,0.985,604.4136,2,207502,4,True,True,GHOST
2025-10-08,14:20,rth,down,610.555,610.59,604.4136,610.495,354874,1395,6.0814,0.06,0.996,604.4136,1,103751,4,True,True,GHOST
2025-10-08,15:20,rth,down,610.84,610.92,604.4136,610.81,680040,2014,6.3964,0.03,1.047,604.4136,3,311253,4,True,True,GHOST
2025-10-08,15:25,rth,down,610.805,611.05,604.4136,610.94,710732,1986,6.3914,0.135,1.046,604.4136,4,332003,4,True,True,GHOST
2025-10-08,15:35,rth,down,610.98,611.04,604.4136,610.905,930518,2542,6.4914,0.075,1.063,604.4136,1,103751,4,True,True,GHOST
2025-10-08,15:55,rth,down,611.44,611.75,604.4136,611.45,3439838,15259,7.0264,0.01,1.149,604.4136,2,207492,4,True,True,GHOST
2025-10-08,16:35,post,down,612.0825,612.12,608.0333,612.11,116298,40,4.0492,0.0275,0.662,608.0333,4,934928,539,True,False,PBAR
2025-10-09,13:15,rth,up,608.43,611.6308,607.79,608.24,510368,2852,3.2008,0.19,0.526,611.6308,1,103720,3,True,True,GHOST
2025-10-10,11:20,rth,up,602.675,610.694,599.46,599.57,1730288,10091,8.019,3.105,1.337,610.694,1,103669,4,True,True,GHOST
2025-10-10,11:25,rth,up,599.55,610.694,599.1001,599.565,2163405,9800,11.129,0.015,1.856,610.694,2,207338,2,True,True,GHOST
2025-10-10,11:30,rth,up,599.5,610.694,595.93,597.2299,2387661,13495,11.194,2.2701,1.874,610.694,2,207338,4,True,True,GHOST
2025-10-10,11:50,rth,up,600.09,610.29,599.93,600.72,850799,5568,9.57,0.63,1.593,610.29,1,295,1,True,True,GHOST
